Timestamp,messages,NT:/FMSInfo/.type,NT:/FMSInfo/IsRedAlliance,NT:/FMSInfo/MatchNumber,NT:/FMSInfo/ReplayNumber,NT:/FMSInfo/FMSControlData,NT:/FMSInfo/EventName,NT:/LiveWindow/.status/LW Enabled,NT:/FMSInfo/GameSpecificMessage,NT:/FMSInfo/StationNumber,NT:/FMSInfo/MatchType,NTConnection,/shooter/left/SET_FUNCTION_CONTROL_MODE,systemTime,/shooter/left/SET_FUNCTION_VALUE,/shooter/left/SET_FUNCTION_DEMAND_TYPE,/shooter/left/SET_FUNCTION_DEMAND,/shooter/left/SET_VOLTAGE,/shooter/left/SET_SELECTED_SENSOR_POSITION,/shooter/left/SET_NEUTRAL_MODE_IS_BRAKE,/shooter/left/OUTPUT_PERCENT,/shooter/left/FAULTS,/shooter/left/FORWARD_LIMIT_SWITCH,/shooter/left/REVERSE_LIMIT_SWITCH,/shooter/left/SELECTED_SENSOR_POSITION,/shooter/left/SELECTED_SENSOR_VELOCITY,/shooter/left/STATOR_CURRENT,/shooter/left/SUPPLY_CURRENT,/shooter/left/BUS_VOLTAGE,/shooter/left/TEMPERATURE,/shooter/left/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/shooter/left/HAS_RESET,/shooter/left/CLOSED_LOOP_ERROR,/shooter/left/INTEGRAL_ACCUMULATOR,/shooter/left/ERROR_DERIVATIVE,/shooter/left/CLOSED_LOOP_TARGET,DS:enabled,DS:autonomous,DS:test,DS:estop,DS:joystick0/buttons,DS:joystick0/axes[0],DS:joystick0/axes[1],DS:joystick0/axes[2],DS:joystick0/axes[3],DS:joystick0/axes[4],DS:joystick0/axes[5],DS:joystick0/povs,DS:joystick1/buttons,DS:joystick1/axes,DS:joystick1/povs,DS:joystick2/buttons,DS:joystick2/axes,DS:joystick2/povs,DS:joystick3/buttons,DS:joystick3/axes,DS:joystick3/povs,DS:joystick4/buttons,DS:joystick4/axes,DS:joystick4/povs,DS:joystick5/buttons,DS:joystick5/axes,DS:joystick5/povs,/shooter/right/OUTPUT_PERCENT,/shooter/right/FAULTS,/shooter/right/BUS_VOLTAGE,/DT/right/front/SET_FUNCTION_CONTROL_MODE,/DT/right/front/SET_FUNCTION_VALUE,/DT/right/front/SET_FUNCTION_DEMAND_TYPE,/DT/right/front/SET_FUNCTION_DEMAND,/DT/right/front/SET_VOLTAGE,/DT/right/front/SET_SELECTED_SENSOR_POSITION,/DT/right/front/SET_NEUTRAL_MODE_IS_BRAKE,/DT/right/front/OUTPUT_PERCENT,/DT/right/front/FAULTS,/DT/right/front/FORWARD_LIMIT_SWITCH,/DT/right/front/REVERSE_LIMIT_SWITCH,/DT/right/front/SELECTED_SENSOR_POSITION,/DT/right/front/SELECTED_SENSOR_VELOCITY,/DT/right/front/STATOR_CURRENT,/DT/right/front/SUPPLY_CURRENT,/DT/right/front/BUS_VOLTAGE,/DT/right/front/TEMPERATURE,/DT/right/front/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/DT/right/front/HAS_RESET,/DT/left/front/SET_FUNCTION_CONTROL_MODE,/DT/left/front/SET_FUNCTION_VALUE,/DT/left/front/SET_FUNCTION_DEMAND_TYPE,/DT/left/front/SET_FUNCTION_DEMAND,/DT/left/front/SET_VOLTAGE,/DT/left/front/SET_SELECTED_SENSOR_POSITION,/DT/left/front/SET_NEUTRAL_MODE_IS_BRAKE,/DT/left/front/OUTPUT_PERCENT,/DT/left/front/FAULTS,/DT/left/front/FORWARD_LIMIT_SWITCH,/DT/left/front/REVERSE_LIMIT_SWITCH,/DT/left/front/SELECTED_SENSOR_POSITION,/DT/left/front/SELECTED_SENSOR_VELOCITY,/DT/left/front/STATOR_CURRENT,/DT/left/front/SUPPLY_CURRENT,/DT/left/front/BUS_VOLTAGE,/DT/left/front/TEMPERATURE,/DT/left/front/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/DT/left/front/HAS_RESET,/DT/left/back/OUTPUT_PERCENT,/DT/left/back/FAULTS,/DT/left/back/BUS_VOLTAGE,/DT/right/back/OUTPUT_PERCENT,/DT/right/back/FAULTS,/DT/right/back/BUS_VOLTAGE,/DT/left/middle/OUTPUT_PERCENT,/DT/left/middle/FAULTS,/DT/left/middle/BUS_VOLTAGE,/DT/right/middle/OUTPUT_PERCENT,/DT/right/middle/FAULTS,/DT/right/middle/BUS_VOLTAGE,NT:/SmartDashboard/Auto choices/.type,NT:/SmartDashboard/Auto choices/.instance,NT:/SmartDashboard/Auto choices/default,NT:/SmartDashboard/Auto choices/options,NT:/SmartDashboard/Auto choices/active,NT:/SmartDashboard/Auto choices/.controllable,NT:/SmartDashboard/Auto choices/.name,/climber/left/SET_FUNCTION_CONTROL_MODE,/climber/left/SET_FUNCTION_VALUE,/climber/left/SET_FUNCTION_DEMAND_TYPE,/climber/left/SET_FUNCTION_DEMAND,/climber/left/SET_VOLTAGE,/climber/left/SET_SELECTED_SENSOR_POSITION,/climber/left/SET_NEUTRAL_MODE_IS_BRAKE,/climber/left/OUTPUT_PERCENT,/climber/left/FAULTS,/climber/left/FORWARD_LIMIT_SWITCH,/climber/left/REVERSE_LIMIT_SWITCH,/climber/left/SELECTED_SENSOR_POSITION,/climber/left/SELECTED_SENSOR_VELOCITY,/climber/left/STATOR_CURRENT,/climber/left/SUPPLY_CURRENT,/climber/left/BUS_VOLTAGE,/climber/left/TEMPERATURE,/climber/left/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/climber/left/HAS_RESET,/climber/right/SET_FUNCTION_CONTROL_MODE,/climber/right/SET_FUNCTION_VALUE,/climber/right/SET_FUNCTION_DEMAND_TYPE,/climber/right/SET_FUNCTION_DEMAND,/climber/right/SET_VOLTAGE,/climber/right/SET_SELECTED_SENSOR_POSITION,/climber/right/SET_NEUTRAL_MODE_IS_BRAKE,/climber/right/OUTPUT_PERCENT,/climber/right/FAULTS,/climber/right/FORWARD_LIMIT_SWITCH,/climber/right/REVERSE_LIMIT_SWITCH,/climber/right/SELECTED_SENSOR_POSITION,/climber/right/SELECTED_SENSOR_VELOCITY,/climber/right/STATOR_CURRENT,/climber/right/SUPPLY_CURRENT,/climber/right/BUS_VOLTAGE,/climber/right/TEMPERATURE,/climber/right/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/climber/right/HAS_RESET,NT:/limelight/pipeline,NT:/limelight/ledMode,NT:/SmartDashboard/Gyro value,NT:/SmartDashboard/NAVX value,NT:/LiveWindow/Ungrouped/navX-Sensor[4]/.name,NT:/LiveWindow/Ungrouped/navX-Sensor[4]/.type,NT:/LiveWindow/Ungrouped/.type,NT:/LiveWindow/Ungrouped/navX-Sensor[4]/Value,NT:/LiveWindow/Ungrouped/Talon FX [11]/.name,NT:/LiveWindow/Ungrouped/Talon FX [11]/.type,NT:/LiveWindow/Ungrouped/Talon FX [11]/.actuator,NT:/LiveWindow/Ungrouped/Talon FX [11]/Value,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/.name,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/.type,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan0,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan1,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan2,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan3,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan4,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan5,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan6,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan7,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan8,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan9,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan10,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan11,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan12,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan13,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan14,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Chan15,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/Voltage,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/TotalCurrent,NT:/LiveWindow/Ungrouped/PowerDistribution[0]/SwitchableChannel,NT:/LiveWindow/Ungrouped/DigitalInput[0]/.name,NT:/LiveWindow/Ungrouped/DigitalInput[0]/.type,NT:/LiveWindow/Ungrouped/DigitalInput[0]/Value,NT:/LiveWindow/Ungrouped/Spark[3]/.name,NT:/LiveWindow/Ungrouped/Spark[3]/.type,NT:/LiveWindow/Ungrouped/Spark[3]/.actuator,NT:/LiveWindow/Ungrouped/Spark[3]/Value,NT:/LiveWindow/Ungrouped/Talon FX [7]/.name,NT:/LiveWindow/Ungrouped/Talon FX [7]/.type,NT:/LiveWindow/Ungrouped/Talon FX [7]/.actuator,NT:/LiveWindow/Ungrouped/Talon FX [7]/Value,NT:/LiveWindow/Ungrouped/DigitalInput[9]/.name,NT:/LiveWindow/Ungrouped/DigitalInput[9]/.type,NT:/LiveWindow/Ungrouped/DigitalInput[9]/Value,NT:/LiveWindow/Ungrouped/DigitalInput[8]/.name,NT:/LiveWindow/Ungrouped/DigitalInput[8]/.type,NT:/LiveWindow/Ungrouped/DigitalInput[8]/Value,NT:/LiveWindow/Ungrouped/Talon FX [4]/.name,NT:/LiveWindow/Ungrouped/Talon FX [4]/.type,NT:/LiveWindow/Ungrouped/Talon FX [4]/.actuator,NT:/LiveWindow/Ungrouped/Talon FX [4]/Value,NT:/LiveWindow/Ungrouped/Talon FX [12]/.name,NT:/LiveWindow/Ungrouped/Talon FX [12]/.type,NT:/LiveWindow/Ungrouped/Talon FX [12]/.actuator,NT:/LiveWindow/Ungrouped/Talon FX [12]/Value,NT:/SmartDashboard/Jeff,NT:/SmartDashboard/Gyro kP,NT:/SmartDashboard/Gyro kI,NT:/SmartDashboard/Gyro kD,NT:/SmartDashboard/Shooter kP,NT:/SmartDashboard/Shooter kD,NT:/SmartDashboard/Gyro #,NT:/SmartDashboard/distance,NT:/SmartDashboard/Velocity,
1.862869,,
2.112743,,
3.763685,LoggyMotor /shooter/left/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET; CLOSED_LOOP_ERROR; INTEGRAL_ACCUMULATOR; ERROR_DERIVATIVE; CLOSED_LOOP_TARGET],,1,0.0,0.0,0.0,,,,
3.871545,,,,,,,,,,,,,,,,,,,,,,,
3.935265,LoggyMotor /shooter/right/ log levels set to [OUTPUT_PERCENT; FAULTS; BUS_VOLTAGE],
4.289174,LoggyMotor /DT/right/front/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],
4.327,LoggyMotor /DT/left/back/ log levels set to [OUTPUT_PERCENT; FAULTS; BUS_VOLTAGE],
4.352033,LoggyMotor /DT/right/middle/ log levels set to [OUTPUT_PERCENT; FAULTS; BUS_VOLTAGE],
4.835086,,
4.970153,,,
5.043935,,,,
5.230528,LoggyMotor /climber/left/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],,
5.269313,LoggyMotor /climber/right/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],,
5.826129,,,
5.974839,2496 avg 24.96,,
6.067415,,,,
6.135464,,,
6.254683,,,,,,
6.453057,,,,
6.482784,,,,,,,,,,,,,,,,,,,,,,
6.534488,,,,,
6.635721,2852 avg 53.2304,,,,,,,,,,,,,,,,,,,
6.785898,1209 avg 103.43482473142937,
6.820324,1673 avg 124.09597171927392,
6.868193,10431 avg 232.07446188206038,
7.002369,1243 avg 255.84848944171281,
7.196614,,
7.364809,,,,
7.411236,,
7.469295,,
7.535827,,
7.616652,,
7.63855,2211 avg 285.33663332858845,
7.981932,1838 avg 292.63655934697584,,
8.250546,3195 avg 276.0231555223736,
8.316953,,
8.388301,,
8.412771,,
8.438515,,
8.465365,,
8.486823,,
8.667872,,
8.846286,2607 avg 233.87567137264892,
9.268831,,
9.308482,,
9.408217,,
9.428962,,
9.468495,,
9.528398,,
9.548521,,
9.58867,,
9.608776,,
9.708368,,
10.00806,,,,,,,,,,,,,
10.044296,,,,
10.087655,,,,,,,,,,,,,,,,,,,
10.111304,102813 avg 1194.5572927653743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.247128,,
10.312301,,
10.414863,,
10.529962,,
10.607952,,
10.628112,,,,
10.708689,,
11.007516,,
11.228874,,,,
11.288964,,
11.328861,,
11.427417,,
11.588285,,,,
11.608513,,
11.708846,,
11.948668,,
11.988654,,
12.067426,,
12.228452,,,,
12.72863,,
13.169031,,
13.208945,,,,
13.729098,,
13.888484,,
13.908804,,
496.800015,,
496.887624,,,,,
496.908291,,
496.947598,,
497.007615,,
497.050241,,
497.085192,,
497.124908,,
497.187002,,
497.267692,,,,
497.288279,,
497.327006,,
497.347006,,,,
497.487826,,,,
497.507879,,
497.807639,,
497.848171,,
497.907103,,
497.98759,,,,
498.687571,,
498.707738,,
498.767639,,
498.808068,,
498.947591,,
499.007619,,
499.047576,,
499.287558,,
499.307588,,
499.347078,,
499.36812,,,,
499.60765,,
499.647573,,
499.807685,,
499.847728,,,,,
499.887795,,
499.908085,,
499.928147,,
499.967614,,,
499.988678,,
500.82756,,
500.847599,,
500.947556,,
500.967635,,,,,,,,,,,,,,,,
501.026936,1001 avg 70.27505812075361,,,,,,,,,,
501.047599,3226 avg 103.1449746195091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.18295,,
501.206983,,,,,
501.387626,,,,
501.427639,,
501.48768,,
501.527681,,
501.548139,,
501.647775,,
501.687543,,
501.727561,,
501.883919,,
501.987618,,
502.036832,,
502.402961,,,
502.447076,,,,,
502.547591,,,,
502.567623,,,,
502.647606,,,
502.687626,,
502.722546,,
502.747635,,,
502.767701,,,
502.82776,,
502.887918,,,,,
502.927625,,
502.967578,,
503.047568,,
503.442918,,
503.485082,,
503.527696,,
503.54788,,
503.863922,,
504.027673,,
504.047694,,,
504.427533,,
504.448783,,
504.527559,,
504.547563,,,,,
504.848247,,
504.927562,,
504.988054,,
505.047581,,
505.127015,,
505.247279,,,,
505.30697,,,,
505.387787,,,,
505.427784,,
505.647562,,,
505.667616,,
505.687686,,
505.728381,,
505.767566,,
505.887737,,
505.927535,,
506.027618,,
506.067768,,
506.226956,,
506.327548,,,,
506.347581,,
506.527545,,
506.547582,,
506.58763,,
506.627659,,
506.667668,,
506.727756,,
506.787558,,
506.827667,,
506.927616,,
506.967712,,
507.487073,,,
507.727767,,,,
507.76762,,
507.827777,,
507.867714,,
507.887974,,
507.947822,,
508.087707,,
508.227011,,
508.467591,,,,
508.489242,,
508.527817,,
508.547832,,
508.90699,,
508.927681,,,,
508.963555,,,
509.007924,,,
509.047757,,
509.083006,,
509.10763,,
509.143958,,
509.303076,,
509.487039,,,
509.567028,,,,
509.626982,,,,
509.647966,,,,
509.687793,,
509.827622,,
509.847798,,
509.927664,,
509.947966,,
510.00756,,
510.02761,,
510.047629,,
510.182396,,
510.202844,,
510.225288,,
510.282716,,
510.303141,,
510.327747,,,,,
510.72792,,
510.822925,,,
510.843531,,,
510.882984,,,
510.903198,,
510.927679,,
510.986937,,,,,,,,,,,,,
511.007884,1016 avg 73.07129976427105,,,,,
511.046981,,,,,,,,,,,
511.20285,3394 avg 105.93436508997242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1484375,0.0,0.0,0.0,0.0,0.0,,,,,,,
511.342688,,
511.367801,,
511.402805,,
511.442955,,,
511.483174,,
511.522947,,
511.544269,,
511.567753,,
511.602711,,
511.642658,,
511.702621,,
511.72764,,
511.782934,,,
511.807579,,
511.842601,,
511.863093,,,
511.902789,,
511.923191,,,
511.947684,,
511.986979,,
512.007689,,,,
512.044121,,,
512.08273,,
512.143503,,
512.246995,,
512.282862,,,,
512.323697,,
512.345082,,,,,
512.422789,,
512.44767,,
512.506969,,,,
512.527007,,,,,
512.547017,,,,,,
512.567928,,,
512.608012,,
512.642935,,
512.683055,,
512.723325,,
512.747683,,,
512.807581,,,
512.8279,,
512.863065,,,
512.902693,,
512.963007,,
513.007738,,,
513.068266,,
513.102757,,
513.203693,,,,,
513.263183,,
513.32268,,
513.382703,,
513.402766,,
513.462671,,
513.482807,,
513.522592,,
513.547674,,
513.645495,,
513.682604,,
513.723207,,
513.762459,,
513.802603,,
513.82329,,
513.862546,,
513.923604,,
513.982388,,
514.00253,,
514.024368,,,
514.063589,,,
514.108229,,
514.162567,,
514.20274,,
514.223875,,
514.343254,,
514.363354,,
514.463157,,
514.502991,,,
514.52762,,
514.583443,,
514.623223,,
514.684911,,
514.727552,,
514.747952,,,
514.842697,,
514.867667,,,
514.907576,,
514.927916,,
514.962529,,
514.982759,,
515.00385,,
515.047653,,
515.082478,,
515.107726,,
515.143424,,
515.202608,,
515.22312,,
515.323059,,
515.362367,,
515.402388,,
515.427845,,
515.462489,,
515.502433,,
515.523261,,
515.567623,,
515.64242,,
515.6625,,
515.682875,,
515.724688,,
515.747647,,
515.768114,,,
515.807639,,
515.828136,,,
515.92376,,,
515.962698,,
515.987658,,
516.04762,,
516.087543,,
516.143148,,
516.202562,,
516.242381,,
516.303306,,
516.362989,,
516.466138,,
516.487627,,,
516.507651,,
516.702642,,
516.725961,,
516.748491,,
516.827738,,
516.882712,,,
516.910792,,,,,,,,,,,,,
516.930834,,,,,,,,,,,,,PercentOutput,,0.0,Neutral,0.0,,,,0.0,No Faults,0,0,0.0,0.0,0.0,0.0,12.5,22.0,216.0,0,,,,,,,
516.977797,10114 avg 164.0849246683862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
